#POSX POSY POSZ VELX VELY VELZ ID MASS U RHO HSML 
-0.187561 0.026351 -0.187561 0.620386 -0.0952618 0.620386 235 0.000679348 0.330904 1.57128 0.172673 
-0.202881 0.0867792 -0.202881 0.625326 -0.266024 0.625326 247 0.000679348 0.261558 1.17355 0.18955 
-0.234403 0.167159 -0.234403 0.587166 -0.421658 0.587166 259 0.000679348 0.183174 0.751112 0.221575 
-0.265079 0.112017 -0.342342 0.53145 -0.230147 0.677723 140 0.000679348 0.135714 0.503384 0.253803 
-0.250451 0.0351427 -0.323629 0.562564 -0.0796241 0.712434 130 0.000679348 0.159495 0.622758 0.236817 
-0.281162 0.281162 -0.281162 0.510325 -0.510325 0.510325 270 0.000679348 0.117746 0.420833 0.269299 
-0.112017 0.265079 -0.342342 0.230147 -0.53145 0.677723 161 0.000679348 0.135714 0.503384 0.253803 
-0.112017 0.342342 -0.265079 0.230147 -0.677723 0.53145 281 0.000679348 0.135714 0.503384 0.253803 
-0.167159 0.234403 -0.234403 0.421658 -0.587166 0.587166 271 0.000679348 0.183174 0.751111 0.221575 
-0.0867792 0.202881 -0.202881 0.266023 -0.625326 0.625326 272 0.000679348 0.261558 1.17355 0.18955 
-0.026351 0.187561 -0.187561 0.0952618 -0.620386 0.620386 273 0.000679348 0.330904 1.57128 0.172673 
-0.0351427 0.323629 -0.250451 0.0796241 -0.712434 0.562564 282 0.000679348 0.159495 0.622758 0.236817 
-0.0351427 0.250451 -0.323629 0.0796241 -0.562564 0.712434 162 0.000679348 0.159495 0.622758 0.236817 
-0.0346012 0.0346012 -0.362141 0.0742386 -0.0742386 1.02605 58 0.000679348 0.191139 0.865039 0.211532 
-0.0932413 0.15683 -0.284806 0.265651 -0.432342 0.76816 152 0.000679348 0.207976 0.920366 0.207301 
-0.177323 0.177323 -0.321873 0.40416 -0.40416 0.717728 151 0.000679348 0.156033 0.613134 0.237408 
-0.15683 0.0932413 -0.284806 0.432342 -0.265651 0.76816 141 0.000679348 0.207976 0.920366 0.207301 
-0.133377 0.133377 -0.186943 0.44471 -0.44471 0.6296 260 0.000679348 0.319722 1.5383 0.173148 
-0.146106 0.0289411 -0.266599 0.445937 -0.0885617 0.774416 131 0.000679348 0.244719 1.17138 0.191724 
-0.0763384 0.0247597 -0.223883 0.257895 -0.0873396 0.764803 132 0.000679348 0.382213 2.16135 0.156074 
-0.0807555 0.0807555 -0.245606 0.281082 -0.281082 0.793698 142 0.000679348 0.2968 1.53589 0.174628 
-0.0226854 0.0226854 -0.189905 0.081662 -0.081662 0.756623 133 0.000679348 0.618603 3.76962 0.129449 
-0.0247597 0.0763384 -0.223883 0.0873395 -0.257895 0.764803 143 0.000679348 0.382213 2.16135 0.156074 
-0.0289411 0.146106 -0.266599 0.0885617 -0.445937 0.774416 153 0.000679348 0.244719 1.17138 0.191724 
-0.0208316 0.149404 -0.104878 0.0522196 -0.391894 0.277405 406 0.000679348 0.626197 4.11339 0.125586 
-0.0672553 0.158775 -0.112464 0.214298 -0.51316 0.365 405 0.000679348 0.515095 2.94829 0.139936 
-0.0672553 0.112464 -0.158775 0.214298 -0.365 0.51316 261 0.000679348 0.515095 2.94829 0.139936 
-0.0208316 0.104878 -0.149404 0.0522196 -0.277405 0.391894 262 0.000679348 0.626197 4.11339 0.125586 
-0.0177993 0.0177993 -0.119259 0.0367782 -0.0367782 0.194541 238 0.000679348 0.874342 9.62761 0.0947632 
-0.0181931 0.0567624 -0.132032 0.0330287 -0.106203 0.246264 250 0.000679348 0.781838 7.13832 0.104799 
-0.057376 0.057376 -0.138166 0.137414 -0.137414 0.327568 249 0.000679348 0.732636 5.6683 0.113363 
-0.0567624 0.0181931 -0.132032 0.106204 -0.0330286 0.246264 237 0.000679348 0.781838 7.13832 0.104799 
-0.112464 0.0672553 -0.158775 0.365 -0.214298 0.51316 248 0.000679348 0.515095 2.94829 0.139936 
-0.104878 0.0208316 -0.149404 0.277405 -0.0522196 0.391893 236 0.000679348 0.626197 4.11339 0.125586 
-0.158775 0.0672553 -0.112464 0.51316 -0.214298 0.365 379 0.000679348 0.515095 2.94829 0.139936 
-0.149404 0.0208316 -0.104878 0.391893 -0.0522196 0.277405 366 0.000679348 0.626197 4.11339 0.125586 
-0.102556 0.102556 -0.102556 0.293077 -0.293077 0.293077 392 0.000679348 0.665238 4.28032 0.123151 
-0.158775 0.112464 -0.0672553 0.51316 -0.365 0.214298 537 0.000679348 0.515095 2.94829 0.139936 
-0.112464 0.158775 -0.0672553 0.365 -0.51316 0.214298 550 0.000679348 0.515095 2.94829 0.139936 
-0.104878 0.149404 -0.0208316 0.277405 -0.391894 0.0522196 704 0.000679348 0.626197 4.11339 0.125586 
-0.149404 0.104878 -0.0208316 0.391894 -0.277405 0.0522196 690 0.000679348 0.626197 4.11339 0.125586 
-0.138166 0.057376 -0.057376 0.327568 -0.137414 0.137414 524 0.000679348 0.732636 5.6683 0.113363 
-0.132032 0.0181931 -0.0567624 0.246264 -0.0330286 0.106204 510 0.000679348 0.781838 7.13832 0.104799 
-0.119259 0.0177993 -0.0177993 0.194541 -0.0367782 0.0367782 662 0.000679348 0.874342 9.62761 0.0947632 
-0.132032 0.0567624 -0.0181931 0.246264 -0.106203 0.0330287 676 0.000679348 0.781838 7.13832 0.104799 
-0.0906736 0.0906736 -0.0190882 0.127343 -0.127343 0.0179715 691 0.000679348 0.840335 8.41548 0.0981968 
-0.0490252 0.0797611 -0.0164982 0.0773116 -0.136708 0.0299318 692 0.000679348 0.85888 13.4531 0.0848044 
-0.0797611 0.0490252 -0.0164982 0.136708 -0.0773115 0.0299318 677 0.000679348 0.85888 13.4531 0.0848044 
-0.072398 0.0149802 -0.0149802 0.132068 -0.0237618 0.0237618 663 0.000679348 0.846432 18.0377 0.0768145 
-0.0797611 0.0164982 -0.0490252 0.136708 -0.0299318 0.0773115 511 0.000679348 0.85888 13.4531 0.0848044 
-0.0490252 0.0164982 -0.0797611 0.0773115 -0.0299318 0.136708 368 0.000679348 0.85888 13.4531 0.0848044 
-0.0906736 0.0190882 -0.0906736 0.127343 -0.0179715 0.127343 367 0.000679348 0.840335 8.41548 0.0981968 
-0.0921113 0.0551461 -0.0921113 0.160646 -0.0992394 0.160646 380 0.000679348 0.83127 7.16983 0.104062 
-0.0921113 0.0921113 -0.0551461 0.160646 -0.160646 0.0992395 538 0.000679348 0.83127 7.16983 0.104062 
-0.0828701 0.0488675 -0.0488675 0.130888 -0.0817146 0.0817146 525 0.000679348 0.900943 11.339 0.0893836 
-0.0488675 0.0828701 -0.0488675 0.0817146 -0.130888 0.0817146 539 0.000679348 0.900943 11.339 0.0893836 
-0.0551461 0.0921113 -0.0921113 0.0992395 -0.160646 0.160646 393 0.000679348 0.83127 7.16983 0.104062 
-0.0488675 0.0488675 -0.0828701 0.0817146 -0.0817146 0.130888 381 0.000679348 0.900943 11.339 0.0893836 
-0.0164982 0.0797611 -0.0490252 0.0299318 -0.136708 0.0773116 540 0.000679348 0.85888 13.4531 0.0848044 
-0.0190882 0.0906736 -0.0906736 0.0179715 -0.127343 0.127343 394 0.000679348 0.840335 8.41548 0.0981968 
-0.0164982 0.0490252 -0.0797611 0.0299318 -0.0773115 0.136708 382 0.000679348 0.85888 13.4531 0.0848044 
-0.0149802 0.0149802 -0.072398 0.0237618 -0.0237618 0.132068 369 0.000679348 0.846432 18.0377 0.0768145 
-0.0126917 0.0415832 -0.0415832 0.0240936 -0.0515816 0.0515816 527 0.000679348 0.810989 22.7992 0.0712097 
-0.0119499 0.0119499 -0.0376916 0.00955477 -0.00955476 0.0617049 513 0.000679348 0.70583 31.7983 0.0636238 
-0.0415832 0.0126917 -0.0415832 0.0515816 -0.0240936 0.0515816 512 0.000679348 0.810989 22.7992 0.0712097 
-0.0416967 0.0416967 -0.0416967 0.0602954 -0.0602954 0.0602954 526 0.000679348 0.907478 18.5861 0.0758241 
-0.0415832 0.0415832 -0.0126917 0.0515816 -0.0515816 0.0240936 678 0.000679348 0.810989 22.7992 0.0712097 
-0.0376916 0.0119499 -0.0119499 0.0617049 -0.00955476 0.00955477 664 0.000679348 0.70583 31.7983 0.0636238 
-0.0108853 0.0108853 -0.0108853 0.0169991 -0.0169991 0.0169991 665 0.000679348 0.534057 45.1166 0.0566863 
-0.0119499 0.0376916 -0.0119499 0.00955476 -0.0617048 0.00955476 679 0.000679348 0.70583 31.7983 0.0636238 
-0.0149802 0.072398 -0.0149802 0.0237618 -0.132068 0.0237618 693 0.000679348 0.846432 18.0377 0.0768145 
-0.0177993 0.119259 -0.0177993 0.0367782 -0.194541 0.0367782 706 0.000679348 0.874342 9.62761 0.0947632 
-0.0181931 0.132032 -0.0567624 0.0330287 -0.246264 0.106204 552 0.000679348 0.781838 7.13832 0.104799 
-0.057376 0.138166 -0.057376 0.137414 -0.327568 0.137414 551 0.000679348 0.732636 5.6683 0.113363 
-0.0567624 0.132032 -0.0181931 0.106204 -0.246264 0.0330287 705 0.000679348 0.781838 7.13832 0.104799 
-0.0226854 0.189905 -0.0226854 0.081662 -0.756623 0.081662 717 0.000679348 0.618603 3.76962 0.129449 
-0.0247597 0.223883 -0.0763384 0.0873395 -0.764803 0.257895 563 0.000679348 0.382213 2.16135 0.156074 
-0.0807555 0.245606 -0.0807555 0.281082 -0.793698 0.281082 562 0.000679348 0.2968 1.53589 0.174628 
-0.0763384 0.223883 -0.0247597 0.257895 -0.764803 0.0873395 716 0.000679348 0.382213 2.16135 0.156074 
-0.146106 0.266599 -0.0289411 0.445937 -0.774416 0.0885617 715 0.000679348 0.244719 1.17138 0.191724 
-0.133377 0.186943 -0.133377 0.44471 -0.6296 0.44471 404 0.000679348 0.319722 1.5383 0.173148 
-0.0289411 0.266599 -0.146106 0.0885617 -0.774416 0.445937 417 0.000679348 0.244719 1.17138 0.191724 
-0.177323 0.321873 -0.177323 0.40416 -0.717728 0.40416 415 0.000679348 0.156033 0.613134 0.237408 
-0.0932413 0.284806 -0.15683 0.265651 -0.76816 0.432342 416 0.000679348 0.207976 0.920366 0.207301 
-0.15683 0.284806 -0.0932413 0.432342 -0.76816 0.265651 561 0.000679348 0.207976 0.920366 0.207301 
-0.0346012 0.362141 -0.0346012 0.0742386 -1.02605 0.0742386 726 0.000679348 0.191139 0.865039 0.211532 
-0.0363679 0.394263 -0.109344 0.074475 -0.885489 0.220545 572 0.000679348 0.162653 0.690002 0.227878 
-0.114751 0.421816 -0.114751 0.222805 -0.820714 0.222805 571 0.000679348 0.135725 0.543957 0.246508 
-0.109344 0.394263 -0.0363679 0.220545 -0.885489 0.074475 725 0.000679348 0.162653 0.690002 0.227878 
-0.0494141 0.61243 -0.0494141 0.0451133 -0.843168 0.0451133 733 0.000679348 0.0795465 0.268029 0.311934 
-0.0572769 0.657402 -0.158231 0.0411589 -0.709606 0.138873 578 0.000679348 0.0721786 0.210481 0.33937 
-0.169839 0.702458 -0.169839 0.12423 -0.594855 0.12423 577 0.000679348 0.0652172 0.143937 0.38435 
-0.158231 0.657402 -0.0572769 0.138873 -0.709606 0.0411589 732 0.000679348 0.0721786 0.210481 0.33937 
-0.366311 0.575176 -0.148943 0.345768 -0.544514 0.15468 569 0.000679348 0.0686004 0.167283 0.365393 
-0.292733 0.73661 -0.0610235 0.179061 -0.522025 0.0360905 731 0.000679348 0.055637 0.104433 0.428131 
-0.349874 0.543278 -0.0479506 0.394588 -0.601435 0.0532434 723 0.000679348 0.0789572 0.214147 0.336831 
-0.20243 0.446153 -0.0400835 0.347663 -0.769964 0.0753195 724 0.000679348 0.11307 0.42272 0.268346 
-0.212789 0.475653 -0.126806 0.336382 -0.735704 0.211796 570 0.000679348 0.09521 0.331155 0.290407 
-0.297407 0.381961 -0.210335 0.479112 -0.615277 0.354913 414 0.000679348 0.0976633 0.327765 0.291909 
-0.236049 0.535677 -0.236049 0.300187 -0.649048 0.300187 424 0.000679348 0.0727903 0.211952 0.338432 
-0.210335 0.381961 -0.297407 0.354913 -0.615277 0.479112 280 0.000679348 0.0976633 0.327765 0.291909 
-0.362417 0.459771 -0.362417 0.365239 -0.470738 0.365239 279 0.000679348 0.0669297 0.168512 0.36482 
-0.148943 0.575176 -0.366311 0.15468 -0.544514 0.345768 288 0.000679348 0.0686004 0.167283 0.365393 
-0.0610235 0.73661 -0.292733 0.0360905 -0.522025 0.179061 431 0.000679348 0.055637 0.104433 0.428131 
-0.0479506 0.543278 -0.349874 0.0532434 -0.601435 0.394588 289 0.000679348 0.0789572 0.214147 0.336831 
-0.126806 0.475653 -0.212789 0.211796 -0.735704 0.336382 425 0.000679348 0.09521 0.331155 0.290407 
-0.0400835 0.446153 -0.20243 0.0753195 -0.769964 0.347663 426 0.000679348 0.11307 0.42272 0.268346 
-0.0445969 0.42314 -0.42314 0.0547785 -0.558134 0.558134 169 0.000679348 0.089245 0.263116 0.314589 
-0.141403 0.444427 -0.444427 0.159426 -0.507876 0.507876 168 0.000679348 0.0784004 0.213057 0.337845 
-0.27631 0.630898 -0.399513 0.21709 -0.433839 0.275561 287 0.000679348 0.0532715 0.0946922 0.44157 
-0.268034 0.492887 -0.492887 0.234619 -0.397104 0.397104 167 0.000679348 0.0603552 0.128757 0.400458 
-0.27631 0.399513 -0.630898 0.21709 -0.275561 0.433839 79 0.000679348 0.0532715 0.0946922 0.44157 
-0.0610235 0.292733 -0.73661 0.0360905 -0.179061 0.522025 23 0.000679348 0.0556369 0.104433 0.428131 
-0.148943 0.366311 -0.575176 0.15468 -0.345768 0.544514 80 0.000679348 0.0686004 0.167283 0.365393 
-0.236049 0.236049 -0.535677 0.300187 -0.300187 0.649048 72 0.000679348 0.0727903 0.211952 0.338432 
-0.297407 0.210335 -0.381961 0.479112 -0.354913 0.615277 150 0.000679348 0.0976633 0.327765 0.291909 
-0.362417 0.362417 -0.459771 0.365239 -0.365239 0.470738 159 0.000679348 0.0669297 0.168512 0.36482 
-0.210335 0.297407 -0.381961 0.354913 -0.479112 0.615277 160 0.000679348 0.0976633 0.327765 0.291909 
-0.0479506 0.349874 -0.543278 0.0532434 -0.394588 0.601435 81 0.000679348 0.0789572 0.214147 0.336831 
-0.126806 0.212789 -0.475653 0.211796 -0.336382 0.735704 73 0.000679348 0.09521 0.331155 0.290407 
-0.0400835 0.20243 -0.446153 0.0753195 -0.347663 0.769964 74 0.000679348 0.11307 0.42272 0.268346 
-0.114751 0.114751 -0.421816 0.222805 -0.222805 0.820714 65 0.000679348 0.135725 0.543957 0.246508 
-0.0363679 0.109344 -0.394263 0.074475 -0.220545 0.885489 66 0.000679348 0.162653 0.690002 0.227878 
-0.109344 0.0363679 -0.394263 0.220544 -0.074475 0.885489 57 0.000679348 0.162653 0.690002 0.227878 
-0.20243 0.0400835 -0.446153 0.347663 -0.0753195 0.769964 56 0.000679348 0.11307 0.42272 0.268346 
-0.212789 0.126806 -0.475653 0.336382 -0.211796 0.735704 64 0.000679348 0.09521 0.331155 0.290407 
-0.349874 0.0479506 -0.543278 0.394588 -0.0532434 0.601435 55 0.000679348 0.0789572 0.214147 0.336831 
-0.366311 0.148943 -0.575176 0.345768 -0.15468 0.544514 63 0.000679348 0.0686004 0.167283 0.365393 
-0.292733 0.0610235 -0.73661 0.179061 -0.0360905 0.522025 13 0.000679348 0.0556369 0.104433 0.428131 
-0.158231 0.0572769 -0.657402 0.138873 -0.0411589 0.709606 14 0.000679348 0.0721786 0.210481 0.33937 
-0.169839 0.169839 -0.702458 0.12423 -0.12423 0.594855 19 0.000679348 0.0652172 0.143937 0.38435 
-0.0494141 0.0494141 -0.61243 0.0451133 -0.0451133 0.843168 15 0.000679348 0.0795465 0.268029 0.311934 
-0.0572769 0.158231 -0.657402 0.0411589 -0.138873 0.709606 20 0.000679348 0.0721786 0.210481 0.33937 
0.0572769 0.158231 -0.657402 -0.0411589 -0.138873 0.709606 21 0.000679348 0.0721786 0.210481 0.33937 
0.0494141 0.0494141 -0.61243 -0.0451133 -0.0451133 0.843168 16 0.000679348 0.0795465 0.268029 0.311934 
0.169839 0.169839 -0.702458 -0.12423 -0.12423 0.594855 22 0.000679348 0.0652172 0.143937 0.38435 
0.158231 0.0572769 -0.657402 -0.138873 -0.0411589 0.709606 17 0.000679348 0.0721786 0.210481 0.33937 
0.292733 0.0610235 -0.73661 -0.179061 -0.0360905 0.522025 18 0.000679348 0.0556369 0.104433 0.428131 
0.366311 0.148943 -0.575176 -0.345768 -0.15468 0.544514 70 0.000679348 0.0686004 0.167283 0.365393 
0.349874 0.0479506 -0.543278 -0.394588 -0.0532434 0.601435 62 0.000679348 0.0789572 0.214147 0.336831 
0.212789 0.126806 -0.475653 -0.336382 -0.211796 0.735704 69 0.000679348 0.09521 0.331155 0.290407 
0.20243 0.0400835 -0.446153 -0.347663 -0.0753195 0.769964 61 0.000679348 0.11307 0.42272 0.268346 
0.109344 0.0363679 -0.394263 -0.220544 -0.074475 0.885489 60 0.000679348 0.162653 0.690002 0.227878 
0.0363679 0.109344 -0.394263 -0.074475 -0.220545 0.885489 67 0.000679348 0.162653 0.690002 0.227878 
0.114751 0.114751 -0.421816 -0.222805 -0.222805 0.820714 68 0.000679348 0.135725 0.543957 0.246508 
0.0400835 0.20243 -0.446153 -0.0753195 -0.347663 0.769964 75 0.000679348 0.11307 0.42272 0.268346 
0.126806 0.212789 -0.475653 -0.211796 -0.336382 0.735704 76 0.000679348 0.09521 0.331155 0.290407 
0.0479506 0.349874 -0.543278 -0.0532434 -0.394588 0.601435 82 0.000679348 0.0789572 0.214147 0.336831 
0.210335 0.297407 -0.381961 -0.354913 -0.479112 0.615277 165 0.000679348 0.0976633 0.327765 0.291909 
0.362417 0.362417 -0.459771 -0.365239 -0.365239 0.470738 166 0.000679348 0.0669297 0.168512 0.36482 
0.297407 0.210335 -0.381961 -0.479112 -0.354913 0.615277 157 0.000679348 0.0976633 0.327765 0.291909 
0.236049 0.236049 -0.535677 -0.300187 -0.300187 0.649048 77 0.000679348 0.0727903 0.211952 0.338432 
0.148943 0.366311 -0.575176 -0.15468 -0.345768 0.544514 83 0.000679348 0.0686004 0.167283 0.365393 
0.0610235 0.292733 -0.73661 -0.0360905 -0.179061 0.522025 24 0.000679348 0.0556369 0.104433 0.428131 
0.27631 0.399513 -0.630898 -0.21709 -0.275561 0.433839 84 0.000679348 0.0532715 0.0946922 0.44157 
0.268034 0.492887 -0.492887 -0.234619 -0.397104 0.397104 172 0.000679348 0.0603552 0.128757 0.400458 
0.27631 0.630898 -0.399513 -0.21709 -0.433839 0.275561 292 0.000679348 0.0532715 0.0946922 0.44157 
0.141403 0.444427 -0.444427 -0.159426 -0.507876 0.507876 171 0.000679348 0.0784004 0.213057 0.337845 
0.0445969 0.42314 -0.42314 -0.0547785 -0.558134 0.558134 170 0.000679348 0.089245 0.263116 0.314589 
0.0400835 0.446153 -0.20243 -0.0753195 -0.769964 0.347663 427 0.000679348 0.11307 0.42272 0.268346 
0.126806 0.475653 -0.212789 -0.211796 -0.735704 0.336382 428 0.000679348 0.09521 0.331155 0.290407 
0.0479506 0.543278 -0.349874 -0.0532434 -0.601435 0.394588 290 0.000679348 0.0789572 0.214147 0.336831 
0.0610235 0.73661 -0.292733 -0.0360905 -0.522025 0.179061 432 0.000679348 0.055637 0.104433 0.428131 
0.148943 0.575176 -0.366311 -0.15468 -0.544514 0.345768 291 0.000679348 0.0686004 0.167283 0.365393 
0.362417 0.459771 -0.362417 -0.365239 -0.470738 0.365239 286 0.000679348 0.0669297 0.168512 0.36482 
0.210335 0.381961 -0.297407 -0.354913 -0.615277 0.479112 285 0.000679348 0.0976633 0.327765 0.291909 
0.236049 0.535677 -0.236049 -0.300187 -0.649048 0.300187 429 0.000679348 0.0727903 0.211952 0.338432 
0.297407 0.381961 -0.210335 -0.479112 -0.615277 0.354913 421 0.000679348 0.0976633 0.327765 0.291909 
0.212789 0.475653 -0.126806 -0.336382 -0.735704 0.211796 575 0.000679348 0.09521 0.331155 0.290407 
0.20243 0.446153 -0.0400835 -0.347663 -0.769964 0.0753195 729 0.000679348 0.11307 0.42272 0.268346 
0.349874 0.543278 -0.0479506 -0.394588 -0.601435 0.0532434 730 0.000679348 0.0789572 0.214147 0.336831 
0.292733 0.73661 -0.0610235 -0.179061 -0.522025 0.0360905 736 0.000679348 0.055637 0.104433 0.428131 
0.366311 0.575176 -0.148943 -0.345768 -0.544514 0.15468 576 0.000679348 0.0686004 0.167283 0.365393 
0.158231 0.657402 -0.0572769 -0.138873 -0.709606 0.0411589 735 0.000679348 0.0721786 0.210481 0.33937 
0.169839 0.702458 -0.169839 -0.12423 -0.594855 0.12423 580 0.000679348 0.0652172 0.143937 0.38435 
0.0572769 0.657402 -0.158231 -0.0411589 -0.709606 0.138873 579 0.000679348 0.0721786 0.210481 0.33937 
0.0494141 0.61243 -0.0494141 -0.0451133 -0.843168 0.0451133 734 0.000679348 0.0795465 0.268029 0.311934 
0.109344 0.394263 -0.0363679 -0.220545 -0.885489 0.074475 728 0.000679348 0.162653 0.690002 0.227878 
0.114751 0.421816 -0.114751 -0.222805 -0.820714 0.222805 574 0.000679348 0.135725 0.543957 0.246508 
0.0363679 0.394263 -0.109344 -0.074475 -0.885489 0.220545 573 0.000679348 0.162653 0.690002 0.227878 
0.0346012 0.362141 -0.0346012 -0.0742386 -1.02605 0.0742386 727 0.000679348 0.191139 0.865039 0.211532 
0.15683 0.284806 -0.0932413 -0.432342 -0.76816 0.265651 566 0.000679348 0.207976 0.920366 0.207301 
0.0932413 0.284806 -0.15683 -0.265651 -0.76816 0.432342 419 0.000679348 0.207976 0.920366 0.207301 
0.177323 0.321873 -0.177323 -0.40416 -0.717728 0.40416 420 0.000679348 0.156033 0.613134 0.237408 
0.0289411 0.266599 -0.146106 -0.0885617 -0.774416 0.445937 418 0.000679348 0.244719 1.17138 0.191724 
0.133377 0.186943 -0.133377 -0.44471 -0.6296 0.44471 409 0.000679348 0.319722 1.5383 0.173148 
0.146106 0.266599 -0.0289411 -0.445937 -0.774416 0.0885617 720 0.000679348 0.244719 1.17138 0.191724 
0.0763384 0.223883 -0.0247597 -0.257895 -0.764803 0.0873395 719 0.000679348 0.382213 2.16135 0.156074 
0.0807555 0.245606 -0.0807555 -0.281082 -0.793698 0.281082 565 0.000679348 0.2968 1.53589 0.174628 
0.0247597 0.223883 -0.0763384 -0.0873395 -0.764803 0.257895 564 0.000679348 0.382213 2.16135 0.156074 
0.0226854 0.189905 -0.0226854 -0.081662 -0.756623 0.081662 718 0.000679348 0.618603 3.76962 0.129449 
0.0567624 0.132032 -0.0181931 -0.106204 -0.246264 0.0330287 708 0.000679348 0.781838 7.13832 0.104799 
0.057376 0.138166 -0.057376 -0.137414 -0.327568 0.137414 554 0.000679348 0.732636 5.6683 0.113363 
0.0181931 0.132032 -0.0567624 -0.0330287 -0.246264 0.106204 553 0.000679348 0.781838 7.13832 0.104799 
0.0177993 0.119259 -0.0177993 -0.0367782 -0.194541 0.0367782 707 0.000679348 0.874342 9.62761 0.0947632 
0.0149802 0.072398 -0.0149802 -0.0237618 -0.132068 0.0237618 694 0.000679348 0.846432 18.0377 0.0768145 
0.0119499 0.0376916 -0.0119499 -0.00955476 -0.0617048 0.00955476 680 0.000679348 0.70583 31.7983 0.0636238 
0.0108853 0.0108853 -0.0108853 -0.0169991 -0.0169991 0.0169991 666 0.000679348 0.534057 45.1166 0.0566863 
0.0376916 0.0119499 -0.0119499 -0.0617049 -0.00955476 0.00955477 667 0.000679348 0.70583 31.7983 0.0636238 
0.0415832 0.0415832 -0.0126917 -0.0515816 -0.0515816 0.0240936 681 0.000679348 0.810989 22.7992 0.0712097 
0.0416967 0.0416967 -0.0416967 -0.0602954 -0.0602954 0.0602954 529 0.000679348 0.907478 18.5861 0.0758241 
0.0415832 0.0126917 -0.0415832 -0.0515816 -0.0240936 0.0515816 515 0.000679348 0.810989 22.7992 0.0712097 
0.0119499 0.0119499 -0.0376916 -0.00955477 -0.00955476 0.0617049 514 0.000679348 0.70583 31.7983 0.0636238 
0.0126917 0.0415832 -0.0415832 -0.0240936 -0.0515816 0.0515816 528 0.000679348 0.810989 22.7992 0.0712097 
0.0149802 0.0149802 -0.072398 -0.0237618 -0.0237618 0.132068 370 0.000679348 0.846432 18.0377 0.0768145 
0.0164982 0.0490252 -0.0797611 -0.0299318 -0.0773115 0.136708 383 0.000679348 0.85888 13.4531 0.0848044 
0.0190882 0.0906736 -0.0906736 -0.0179715 -0.127343 0.127343 395 0.000679348 0.840335 8.41548 0.0981968 
0.0164982 0.0797611 -0.0490252 -0.0299318 -0.136708 0.0773116 541 0.000679348 0.85888 13.4531 0.0848044 
0.0488675 0.0488675 -0.0828701 -0.0817146 -0.0817146 0.130888 384 0.000679348 0.900943 11.339 0.0893836 
0.0551461 0.0921113 -0.0921113 -0.0992395 -0.160646 0.160646 396 0.000679348 0.83127 7.16983 0.104062 
0.0488675 0.0828701 -0.0488675 -0.0817146 -0.130888 0.0817146 542 0.000679348 0.900943 11.339 0.0893836 
0.0828701 0.0488675 -0.0488675 -0.130888 -0.0817146 0.0817146 530 0.000679348 0.900943 11.339 0.0893836 
0.0921113 0.0921113 -0.0551461 -0.160646 -0.160646 0.0992395 543 0.000679348 0.83127 7.16983 0.104062 
0.0921113 0.0551461 -0.0921113 -0.160646 -0.0992394 0.160646 385 0.000679348 0.83127 7.16983 0.104062 
0.0906736 0.0190882 -0.0906736 -0.127343 -0.0179715 0.127343 372 0.000679348 0.840335 8.41548 0.0981968 
0.0490252 0.0164982 -0.0797611 -0.0773115 -0.0299318 0.136708 371 0.000679348 0.85888 13.4531 0.0848044 
0.0797611 0.0164982 -0.0490252 -0.136708 -0.0299318 0.0773115 516 0.000679348 0.85888 13.4531 0.0848044 
0.072398 0.0149802 -0.0149802 -0.132068 -0.0237618 0.0237618 668 0.000679348 0.846432 18.0377 0.0768145 
0.0797611 0.0490252 -0.0164982 -0.136708 -0.0773115 0.0299318 682 0.000679348 0.85888 13.4531 0.0848044 
0.0490252 0.0797611 -0.0164982 -0.0773116 -0.136708 0.0299318 695 0.000679348 0.85888 13.4531 0.0848044 
0.0906736 0.0906736 -0.0190882 -0.127343 -0.127343 0.0179715 696 0.000679348 0.840335 8.41548 0.0981968 
0.132032 0.0567624 -0.0181931 -0.246264 -0.106203 0.0330287 683 0.000679348 0.781838 7.13832 0.104799 
0.119259 0.0177993 -0.0177993 -0.194541 -0.0367782 0.0367782 669 0.000679348 0.874342 9.62761 0.0947632 
0.132032 0.0181931 -0.0567624 -0.246264 -0.0330286 0.106204 517 0.000679348 0.781838 7.13832 0.104799 
0.138166 0.057376 -0.057376 -0.327568 -0.137414 0.137414 531 0.000679348 0.732636 5.6683 0.113363 
0.149404 0.104878 -0.0208316 -0.391894 -0.277405 0.0522196 697 0.000679348 0.626197 4.11339 0.125586 
0.104878 0.149404 -0.0208316 -0.277405 -0.391894 0.0522196 709 0.000679348 0.626197 4.11339 0.125586 
0.112464 0.158775 -0.0672553 -0.365 -0.51316 0.214298 555 0.000679348 0.515095 2.94829 0.139936 
0.158775 0.112464 -0.0672553 -0.51316 -0.365 0.214298 544 0.000679348 0.515095 2.94829 0.139936 
0.102556 0.102556 -0.102556 -0.293077 -0.293077 0.293077 397 0.000679348 0.665238 4.28032 0.123151 
0.149404 0.0208316 -0.104878 -0.391893 -0.0522196 0.277405 373 0.000679348 0.626197 4.11339 0.125586 
0.158775 0.0672553 -0.112464 -0.51316 -0.214298 0.365 386 0.000679348 0.515095 2.94829 0.139936 
0.104878 0.0208316 -0.149404 -0.277405 -0.0522196 0.391893 241 0.000679348 0.626197 4.11339 0.125586 
0.112464 0.0672553 -0.158775 -0.365 -0.214298 0.51316 253 0.000679348 0.515095 2.94829 0.139936 
